"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"EEE","2013J","519684","M","Scotland","HE Qualification","70-80%","0-35","0","30","N","Pass"
"EEE","2013J","520337","M","East Anglian Region","A Level or Equivalent","10-20","0-35","0","90","N","Withdrawn"
"EEE","2013J","521542","M","Scotland","A Level or Equivalent","60-70%","35-55","0","90","N","Fail"
"EEE","2013J","522484","M","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","60","N","Distinction"
"EEE","2013J","522994","M","Scotland","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","523169","M","East Anglian Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","524631","M","Scotland","A Level or Equivalent","60-70%","0-35","0","30","N","Fail"
"EEE","2013J","525246","M","Scotland","Lower Than A Level","90-100%","35-55","0","60","N","Pass"
"EEE","2013J","525703","M","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","526051","M","East Anglian Region","Lower Than A Level","30-40%","35-55","0","90","Y","Withdrawn"
"EEE","2013J","526073","M","North Western Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","528021","M","South Region","Lower Than A Level","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","528083","M","South East Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","528961","F","Scotland","A Level or Equivalent","80-90%","0-35","0","30","N","Fail"
"EEE","2013J","529503","M","Scotland","Lower Than A Level","50-60%","35-55","0","60","N","Withdrawn"
"EEE","2013J","529509","M","Scotland","A Level or Equivalent","30-40%","0-35","0","30","N","Fail"
"EEE","2013J","529512","M","Scotland","A Level or Equivalent","30-40%","0-35","0","30","N","Pass"
"EEE","2013J","530172","M","South West Region","Lower Than A Level","10-20","35-55","0","60","N","Withdrawn"
"EEE","2013J","530360","M","South Region","Lower Than A Level","70-80%","35-55","0","30","N","Fail"
"EEE","2013J","530765","M","Scotland","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","531097","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","30","Y","Fail"
"EEE","2013J","532491","M","West Midlands Region","A Level or Equivalent","","0-35","0","60","N","Pass"
"EEE","2013J","533012","M","Scotland","A Level or Equivalent","50-60%","35-55","0","90","N","Fail"
"EEE","2013J","533311","M","South East Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","534371","M","Ireland","A Level or Equivalent","","35-55","0","90","N","Pass"
"EEE","2013J","535259","M","East Midlands Region","HE Qualification","80-90%","0-35","0","30","N","Distinction"
"EEE","2013J","537929","M","North Region","A Level or Equivalent","","0-35","0","60","N","Pass"
"EEE","2013J","538040","F","Ireland","A Level or Equivalent","50-60%","0-35","0","60","N","Fail"
"EEE","2013J","538887","M","South West Region","Lower Than A Level","80-90%","35-55","0","60","N","Pass"
"EEE","2013J","539063","F","London Region","HE Qualification","70-80%","0-35","0","30","N","Pass"
"EEE","2013J","539695","M","North Western Region","Lower Than A Level","30-40%","0-35","0","60","Y","Fail"
"EEE","2013J","539775","M","South East Region","A Level or Equivalent","60-70%","0-35","0","60","N","Withdrawn"
"EEE","2013J","539990","M","Wales","Lower Than A Level","20-30%","0-35","0","30","N","Pass"
"EEE","2013J","541040","M","East Midlands Region","Lower Than A Level","0-10%","0-35","0","30","N","Fail"
"EEE","2013J","541174","M","South Region","A Level or Equivalent","40-50%","0-35","0","120","N","Pass"
"EEE","2013J","543417","M","East Midlands Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"EEE","2013J","543474","M","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","90","N","Pass"
"EEE","2013J","543576","M","North Western Region","Lower Than A Level","10-20","0-35","0","30","N","Fail"
"EEE","2013J","544383","M","South East Region","Lower Than A Level","80-90%","35-55","0","60","N","Distinction"
"EEE","2013J","544791","M","Scotland","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"EEE","2013J","545740","M","South West Region","A Level or Equivalent","30-40%","0-35","0","60","N","Distinction"
"EEE","2013J","545758","M","West Midlands Region","Lower Than A Level","30-40%","0-35","0","150","N","Pass"
"EEE","2013J","546604","M","East Midlands Region","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","547173","M","South Region","Lower Than A Level","60-70%","0-35","0","30","N","Distinction"
"EEE","2013J","547424","M","South East Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","548861","M","London Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","548992","M","London Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","548994","M","South East Region","A Level or Equivalent","70-80%","0-35","0","150","N","Pass"
"EEE","2013J","549139","M","East Midlands Region","Lower Than A Level","60-70%","0-35","0","30","N","Withdrawn"
"EEE","2013J","549262","M","South West Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","549681","M","East Midlands Region","Lower Than A Level","10-20","0-35","0","30","Y","Pass"
"EEE","2013J","549960","M","West Midlands Region","Lower Than A Level","0-10%","35-55","0","60","N","Distinction"
"EEE","2013J","550025","M","London Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","550059","M","Ireland","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"EEE","2013J","550393","M","Yorkshire Region","Lower Than A Level","20-30%","0-35","0","60","N","Pass"
"EEE","2013J","551017","F","London Region","A Level or Equivalent","10-20","0-35","0","30","N","Pass"
"EEE","2013J","551182","M","West Midlands Region","Lower Than A Level","30-40%","0-35","0","60","N","Withdrawn"
"EEE","2013J","551430","M","East Anglian Region","Lower Than A Level","20-30%","0-35","0","120","N","Withdrawn"
"EEE","2013J","552485","M","South West Region","A Level or Equivalent","30-40%","0-35","0","30","N","Fail"
"EEE","2013J","552795","M","North Western Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","553568","M","South West Region","A Level or Equivalent","90-100%","35-55","0","60","N","Withdrawn"
"EEE","2013J","553943","M","East Anglian Region","A Level or Equivalent","60-70%","0-35","0","30","N","Fail"
"EEE","2013J","554052","M","North Region","HE Qualification","0-10%","0-35","0","30","N","Distinction"
"EEE","2013J","554132","M","South Region","A Level or Equivalent","40-50%","0-35","0","60","Y","Fail"
"EEE","2013J","554235","M","North Western Region","Lower Than A Level","50-60%","35-55","0","60","N","Withdrawn"
"EEE","2013J","554459","M","North Western Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"EEE","2013J","554583","M","Scotland","Lower Than A Level","50-60%","0-35","0","90","N","Pass"
"EEE","2013J","554999","M","North Western Region","A Level or Equivalent","10-20","0-35","0","120","Y","Withdrawn"
"EEE","2013J","555020","M","South East Region","Lower Than A Level","60-70%","0-35","0","30","N","Withdrawn"
"EEE","2013J","555228","M","North Region","A Level or Equivalent","","0-35","0","60","Y","Pass"
"EEE","2013J","555447","M","Yorkshire Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"EEE","2013J","555925","M","East Anglian Region","A Level or Equivalent","10-20","0-35","0","90","N","Withdrawn"
"EEE","2013J","556109","M","Ireland","Lower Than A Level","20-30%","0-35","0","60","N","Pass"
"EEE","2013J","556177","M","East Anglian Region","A Level or Equivalent","20-30%","35-55","0","90","N","Pass"
"EEE","2013J","556211","M","North Region","HE Qualification","80-90%","35-55","0","60","N","Pass"
"EEE","2013J","556231","F","London Region","A Level or Equivalent","30-40%","0-35","0","30","N","Fail"
"EEE","2013J","556450","M","Scotland","A Level or Equivalent","90-100%","0-35","0","90","Y","Fail"
"EEE","2013J","556521","M","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","60","Y","Pass"
"EEE","2013J","556645","M","East Anglian Region","A Level or Equivalent","60-70%","35-55","0","60","N","Pass"
"EEE","2013J","556709","M","Ireland","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"EEE","2013J","556742","M","East Anglian Region","Lower Than A Level","60-70%","0-35","0","30","N","Fail"
"EEE","2013J","556836","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","150","N","Withdrawn"
"EEE","2013J","557147","M","South East Region","A Level or Equivalent","90-100%","0-35","0","120","N","Pass"
"EEE","2013J","557415","M","South West Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","557490","M","North Region","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"EEE","2013J","558054","M","North Region","Lower Than A Level","40-50%","0-35","0","30","N","Pass"
"EEE","2013J","558444","F","London Region","Lower Than A Level","10-20","0-35","0","180","N","Fail"
"EEE","2013J","558463","M","South Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","559519","M","Scotland","A Level or Equivalent","50-60%","0-35","0","30","N","Fail"
"EEE","2013J","559551","M","South East Region","Lower Than A Level","90-100%","0-35","0","30","N","Fail"
"EEE","2013J","559617","F","East Anglian Region","Lower Than A Level","90-100%","0-35","0","90","Y","Pass"
"EEE","2013J","559645","M","North Region","HE Qualification","50-60%","0-35","0","60","N","Fail"
"EEE","2013J","559758","M","Scotland","Lower Than A Level","60-70%","35-55","0","30","N","Pass"
"EEE","2013J","559912","M","East Midlands Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","560326","M","London Region","Lower Than A Level","40-50%","35-55","0","90","N","Withdrawn"
"EEE","2013J","560502","M","East Midlands Region","A Level or Equivalent","10-20","35-55","0","30","Y","Fail"
"EEE","2013J","560723","M","Scotland","Lower Than A Level","70-80%","0-35","0","30","N","Pass"
"EEE","2013J","560734","M","East Midlands Region","A Level or Equivalent","90-100%","0-35","0","120","N","Fail"
"EEE","2013J","560784","M","South Region","Lower Than A Level","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","560876","M","West Midlands Region","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","560924","M","South West Region","Lower Than A Level","30-40%","0-35","0","60","N","Withdrawn"
"EEE","2013J","560928","M","South Region","A Level or Equivalent","","0-35","0","60","N","Pass"
"EEE","2013J","561054","M","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"EEE","2013J","561192","M","West Midlands Region","Lower Than A Level","20-30%","0-35","0","90","N","Pass"
"EEE","2013J","561208","M","East Anglian Region","A Level or Equivalent","60-70%","0-35","0","30","N","Fail"
"EEE","2013J","561519","M","North Western Region","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","561740","M","West Midlands Region","Lower Than A Level","70-80%","0-35","0","30","N","Withdrawn"
"EEE","2013J","561787","M","South West Region","Lower Than A Level","60-70%","0-35","0","120","N","Withdrawn"
"EEE","2013J","561826","F","London Region","HE Qualification","0-10%","0-35","0","30","N","Pass"
"EEE","2013J","562315","M","South West Region","Lower Than A Level","40-50%","0-35","0","60","Y","Withdrawn"
"EEE","2013J","562675","M","London Region","Lower Than A Level","60-70%","0-35","0","30","N","Withdrawn"
"EEE","2013J","563418","F","Scotland","A Level or Equivalent","80-90%","0-35","0","90","N","Distinction"
"EEE","2013J","563666","M","East Midlands Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","563967","M","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","563990","M","Yorkshire Region","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"EEE","2013J","564444","M","London Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"EEE","2013J","564700","M","South Region","Lower Than A Level","70-80%","0-35","0","120","N","Pass"
"EEE","2013J","564714","M","East Anglian Region","HE Qualification","90-100%","0-35","0","30","Y","Pass"
"EEE","2013J","564894","M","South Region","Lower Than A Level","90-100%","35-55","0","60","N","Distinction"
"EEE","2013J","565275","M","South Region","A Level or Equivalent","40-50%","0-35","0","150","N","Withdrawn"
"EEE","2013J","565561","M","South East Region","HE Qualification","10-20","35-55","0","60","N","Fail"
"EEE","2013J","565883","M","Scotland","Lower Than A Level","10-20","0-35","0","60","N","Pass"
"EEE","2013J","566071","M","South West Region","Lower Than A Level","30-40%","0-35","0","60","N","Fail"
"EEE","2013J","566201","M","North Western Region","Lower Than A Level","20-30%","0-35","0","60","N","Pass"
"EEE","2013J","566306","M","North Western Region","A Level or Equivalent","50-60%","35-55","0","60","N","Withdrawn"
"EEE","2013J","566310","M","Scotland","A Level or Equivalent","10-20","35-55","0","60","N","Distinction"
"EEE","2013J","566664","M","London Region","A Level or Equivalent","40-50%","0-35","0","90","N","Pass"
"EEE","2013J","566970","M","East Anglian Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"EEE","2013J","567752","M","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","60","Y","Pass"
"EEE","2013J","567779","M","East Anglian Region","Lower Than A Level","40-50%","0-35","0","30","N","Fail"
"EEE","2013J","567892","M","South East Region","A Level or Equivalent","30-40%","35-55","0","60","N","Fail"
"EEE","2013J","567950","M","West Midlands Region","A Level or Equivalent","70-80%","35-55","0","60","N","Fail"
"EEE","2013J","568751","M","North Western Region","HE Qualification","70-80%","0-35","0","120","N","Withdrawn"
"EEE","2013J","568813","M","West Midlands Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","569342","M","South Region","Lower Than A Level","70-80%","0-35","0","135","N","Pass"
"EEE","2013J","569358","M","Scotland","HE Qualification","40-50%","0-35","0","30","N","Pass"
"EEE","2013J","569560","M","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","90","N","Pass"
"EEE","2013J","569694","M","North Western Region","Lower Than A Level","70-80%","0-35","0","60","N","Distinction"
"EEE","2013J","569706","M","South Region","A Level or Equivalent","90-100%","0-35","0","120","Y","Pass"
"EEE","2013J","570377","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"EEE","2013J","570414","M","Ireland","Lower Than A Level","10-20","0-35","0","60","N","Fail"
"EEE","2013J","570448","M","Yorkshire Region","A Level or Equivalent","30-40%","0-35","0","30","N","Fail"
"EEE","2013J","570453","M","North Western Region","A Level or Equivalent","0-10%","0-35","0","30","N","Pass"
"EEE","2013J","570488","M","East Midlands Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","570626","M","South West Region","Lower Than A Level","10-20","0-35","0","30","N","Pass"
"EEE","2013J","571186","M","London Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","571443","F","East Midlands Region","HE Qualification","70-80%","0-35","0","60","N","Distinction"
"EEE","2013J","571448","F","South Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","571595","M","Scotland","Lower Than A Level","70-80%","0-35","0","90","N","Fail"
"EEE","2013J","571610","M","South Region","HE Qualification","40-50%","0-35","0","120","N","Pass"
"EEE","2013J","571617","M","North Western Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"EEE","2013J","571620","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Pass"
"EEE","2013J","571686","M","South Region","Lower Than A Level","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","571710","M","London Region","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"EEE","2013J","571711","M","South West Region","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"EEE","2013J","571754","M","South East Region","A Level or Equivalent","70-80%","0-35","0","30","N","Withdrawn"
"EEE","2013J","571818","M","Yorkshire Region","A Level or Equivalent","40-50%","0-35","0","60","N","Distinction"
"EEE","2013J","571963","M","North Region","A Level or Equivalent","30-40%","0-35","0","90","N","Withdrawn"
"EEE","2013J","571992","M","London Region","Lower Than A Level","10-20","0-35","0","120","N","Fail"
"EEE","2013J","572021","M","London Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"EEE","2013J","572024","M","Scotland","HE Qualification","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","572080","M","Yorkshire Region","A Level or Equivalent","10-20","0-35","0","60","N","Fail"
"EEE","2013J","572146","M","South West Region","Lower Than A Level","10-20","0-35","0","30","N","Fail"
"EEE","2013J","572154","M","Scotland","HE Qualification","40-50%","0-35","0","150","N","Withdrawn"
"EEE","2013J","572168","M","South Region","HE Qualification","50-60%","0-35","0","90","N","Withdrawn"
"EEE","2013J","572186","M","West Midlands Region","A Level or Equivalent","0-10%","0-35","0","60","Y","Withdrawn"
"EEE","2013J","572279","M","East Anglian Region","Lower Than A Level","30-40%","0-35","0","90","N","Fail"
"EEE","2013J","572303","M","Scotland","HE Qualification","90-100%","0-35","0","90","N","Pass"
"EEE","2013J","572396","M","South West Region","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","572403","M","South West Region","A Level or Equivalent","90-100%","0-35","0","30","N","Fail"
"EEE","2013J","572515","M","Wales","Lower Than A Level","20-30%","0-35","0","60","Y","Distinction"
"EEE","2013J","572570","M","Scotland","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","572602","M","South Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","572658","M","North Region","Lower Than A Level","0-10%","35-55","0","60","N","Withdrawn"
"EEE","2013J","572659","M","London Region","Lower Than A Level","40-50%","0-35","0","90","N","Withdrawn"
"EEE","2013J","572891","M","Yorkshire Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","572944","M","East Anglian Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"EEE","2013J","573110","M","East Anglian Region","Lower Than A Level","90-100%","0-35","0","60","N","Withdrawn"
"EEE","2013J","573153","M","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","90","N","Pass"
"EEE","2013J","573200","M","East Midlands Region","Lower Than A Level","50-60%","0-35","0","60","N","Distinction"
"EEE","2013J","573214","M","South West Region","HE Qualification","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","573242","M","West Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"EEE","2013J","573244","M","South East Region","A Level or Equivalent","90-100%","0-35","0","60","N","Withdrawn"
"EEE","2013J","573292","M","Ireland","A Level or Equivalent","40-50%","0-35","0","75","N","Pass"
"EEE","2013J","573336","M","South Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","573377","M","South East Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","573440","M","Scotland","Lower Than A Level","30-40%","0-35","0","120","N","Distinction"
"EEE","2013J","573462","F","Wales","HE Qualification","10-20","35-55","0","60","N","Fail"
"EEE","2013J","573547","M","East Anglian Region","Lower Than A Level","90-100%","35-55","0","90","N","Withdrawn"
"EEE","2013J","573550","M","Wales","Lower Than A Level","70-80%","0-35","0","30","N","Pass"
"EEE","2013J","573593","M","East Midlands Region","A Level or Equivalent","30-40%","35-55","0","60","N","Pass"
"EEE","2013J","573662","M","London Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","573701","M","Scotland","Lower Than A Level","60-70%","0-35","0","150","N","Withdrawn"
"EEE","2013J","573742","M","East Anglian Region","Lower Than A Level","10-20","0-35","0","60","N","Pass"
"EEE","2013J","573920","M","West Midlands Region","A Level or Equivalent","70-80%","0-35","0","120","N","Pass"
"EEE","2013J","573944","F","South Region","Lower Than A Level","20-30%","0-35","0","240","N","Withdrawn"
"EEE","2013J","574038","M","South Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","574101","M","South West Region","Lower Than A Level","60-70%","35-55","0","60","N","Fail"
"EEE","2013J","574259","M","South West Region","HE Qualification","80-90%","0-35","0","30","N","Distinction"
"EEE","2013J","574399","M","Ireland","Lower Than A Level","","35-55","0","30","N","Fail"
"EEE","2013J","574507","M","West Midlands Region","Lower Than A Level","90-100%","0-35","0","30","N","Pass"
"EEE","2013J","574586","M","Ireland","A Level or Equivalent","70-80%","35-55","0","90","N","Pass"
"EEE","2013J","574608","M","Scotland","A Level or Equivalent","30-40%","35-55","0","60","N","Pass"
"EEE","2013J","574670","M","London Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","574830","F","Scotland","Lower Than A Level","90-100%","0-35","0","90","N","Pass"
"EEE","2013J","574888","M","South West Region","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"EEE","2013J","574983","M","Ireland","Lower Than A Level","","35-55","0","60","N","Pass"
"EEE","2013J","575047","M","West Midlands Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"EEE","2013J","575166","M","East Anglian Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"EEE","2013J","575208","M","West Midlands Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"EEE","2013J","575241","M","South Region","Lower Than A Level","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","575318","M","North Western Region","HE Qualification","0-10%","0-35","0","60","N","Fail"
"EEE","2013J","575336","M","East Anglian Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","575343","M","Scotland","HE Qualification","80-90%","0-35","0","30","N","Fail"
"EEE","2013J","575401","M","North Region","A Level or Equivalent","10-20","0-35","0","60","N","Distinction"
"EEE","2013J","575419","M","West Midlands Region","Lower Than A Level","50-60%","0-35","0","90","N","Fail"
"EEE","2013J","575469","M","London Region","HE Qualification","0-10%","35-55","0","60","N","Withdrawn"
"EEE","2013J","575545","M","Scotland","HE Qualification","0-10%","0-35","0","60","N","Pass"
"EEE","2013J","575553","M","Ireland","A Level or Equivalent","90-100%","0-35","0","30","N","Pass"
"EEE","2013J","575601","M","London Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","575703","M","East Anglian Region","A Level or Equivalent","60-70%","35-55","0","60","N","Pass"
"EEE","2013J","575733","M","Wales","Lower Than A Level","20-30%","35-55","0","60","N","Distinction"
"EEE","2013J","575745","F","North Region","HE Qualification","","0-35","0","130","N","Pass"
"EEE","2013J","575762","M","Yorkshire Region","HE Qualification","40-50%","35-55","0","60","N","Pass"
"EEE","2013J","575763","M","North Western Region","A Level or Equivalent","20-30%","0-35","0","30","N","Pass"
"EEE","2013J","575764","F","North Western Region","A Level or Equivalent","50-60%","0-35","0","90","N","Pass"
"EEE","2013J","576036","M","South East Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","576191","M","Scotland","HE Qualification","10-20","0-35","0","120","N","Fail"
"EEE","2013J","576202","M","North Region","Lower Than A Level","10-20","35-55","0","60","N","Fail"
"EEE","2013J","576292","M","East Midlands Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"EEE","2013J","576298","M","Wales","HE Qualification","40-50%","0-35","0","30","N","Withdrawn"
"EEE","2013J","576301","M","North Region","HE Qualification","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","576405","M","Scotland","HE Qualification","20-30%","0-35","0","60","Y","Pass"
"EEE","2013J","576409","M","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","90","N","Withdrawn"
"EEE","2013J","576439","M","East Anglian Region","Lower Than A Level","90-100%","0-35","0","30","N","Pass"
"EEE","2013J","576481","F","South East Region","Lower Than A Level","90-100%","0-35","0","60","N","Withdrawn"
"EEE","2013J","576516","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","576606","M","Scotland","HE Qualification","90-100%","0-35","0","90","N","Withdrawn"
"EEE","2013J","576631","M","North Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"EEE","2013J","576750","M","South Region","HE Qualification","60-70%","35-55","0","60","N","Pass"
"EEE","2013J","576834","M","South West Region","A Level or Equivalent","30-40%","0-35","0","60","N","Withdrawn"
"EEE","2013J","576909","M","South Region","A Level or Equivalent","60-70%","0-35","0","60","N","Distinction"
"EEE","2013J","576962","M","Yorkshire Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"EEE","2013J","577148","M","London Region","A Level or Equivalent","0-10%","0-35","0","30","N","Fail"
"EEE","2013J","577235","M","North Western Region","Lower Than A Level","20-30%","35-55","0","90","N","Pass"
"EEE","2013J","577352","M","East Anglian Region","Lower Than A Level","0-10%","0-35","0","120","N","Withdrawn"
"EEE","2013J","577427","M","Scotland","A Level or Equivalent","50-60%","0-35","0","90","N","Pass"
"EEE","2013J","577551","M","North Region","A Level or Equivalent","10-20","0-35","0","90","N","Pass"
"EEE","2013J","577560","M","South West Region","HE Qualification","50-60%","0-35","0","60","N","Fail"
"EEE","2013J","577603","M","North Region","Lower Than A Level","10-20","0-35","0","120","N","Withdrawn"
"EEE","2013J","577686","M","North Region","A Level or Equivalent","","0-35","0","60","N","Pass"
"EEE","2013J","577735","M","South East Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","577784","F","South East Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","577887","M","East Midlands Region","A Level or Equivalent","20-30%","0-35","0","90","N","Withdrawn"
"EEE","2013J","577995","M","East Midlands Region","Lower Than A Level","70-80%","0-35","0","60","N","Distinction"
"EEE","2013J","578000","M","London Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","578034","M","North Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"EEE","2013J","578056","M","Yorkshire Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"EEE","2013J","578438","M","South West Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","578450","F","East Anglian Region","Lower Than A Level","10-20","0-35","0","120","N","Fail"
"EEE","2013J","578472","M","Scotland","Lower Than A Level","90-100%","35-55","0","60","N","Fail"
"EEE","2013J","578623","M","Wales","A Level or Equivalent","60-70%","0-35","0","120","N","Withdrawn"
"EEE","2013J","578654","M","Yorkshire Region","Lower Than A Level","30-40%","0-35","0","150","N","Fail"
"EEE","2013J","578722","M","East Midlands Region","Lower Than A Level","20-30%","0-35","0","30","N","Withdrawn"
"EEE","2013J","578725","M","Scotland","HE Qualification","90-100%","0-35","0","60","N","Fail"
"EEE","2013J","578736","M","Scotland","HE Qualification","10-20","35-55","0","90","N","Pass"
"EEE","2013J","578820","M","South Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","579011","M","North Western Region","A Level or Equivalent","10-20","35-55","0","60","N","Pass"
"EEE","2013J","579027","M","Scotland","HE Qualification","40-50%","0-35","0","90","N","Fail"
"EEE","2013J","579098","M","South West Region","Lower Than A Level","70-80%","35-55","0","120","N","Withdrawn"
"EEE","2013J","579130","M","West Midlands Region","A Level or Equivalent","70-80%","0-35","0","30","Y","Pass"
"EEE","2013J","579199","F","East Midlands Region","Lower Than A Level","70-80%","0-35","0","90","N","Fail"
"EEE","2013J","579206","M","Wales","A Level or Equivalent","10-20","35-55","0","60","N","Fail"
"EEE","2013J","579321","M","South East Region","Lower Than A Level","20-30%","0-35","0","180","N","Withdrawn"
"EEE","2013J","579340","M","South Region","Lower Than A Level","60-70%","0-35","0","90","N","Distinction"
"EEE","2013J","579343","M","West Midlands Region","HE Qualification","40-50%","0-35","0","60","N","Distinction"
"EEE","2013J","579499","M","South West Region","Lower Than A Level","30-40%","0-35","0","60","N","Withdrawn"
"EEE","2013J","579604","M","North Western Region","Lower Than A Level","70-80%","0-35","0","30","N","Fail"
"EEE","2013J","579723","M","South East Region","Lower Than A Level","90-100%","35-55","0","60","N","Pass"
"EEE","2013J","580372","M","Yorkshire Region","HE Qualification","70-80%","0-35","0","60","N","Fail"
"EEE","2013J","580689","M","Scotland","HE Qualification","20-30%","35-55","0","90","Y","Withdrawn"
