"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"FFF","2014B","475811","M","London Region","Lower Than A Level","60-70%","0-35","1","60","N","Pass"
"FFF","2014B","476912","M","Ireland","A Level or Equivalent","30-40%","0-35","1","60","N","Fail"
"FFF","2014B","477069","M","East Midlands Region","Lower Than A Level","30-40%","0-35","1","120","Y","Fail"
"FFF","2014B","477588","M","South Region","A Level or Equivalent","40-50%","0-35","0","90","N","Pass"
"FFF","2014B","477812","M","Scotland","Lower Than A Level","70-80%","0-35","2","120","Y","Distinction"
"FFF","2014B","477833","M","London Region","Lower Than A Level","50-60%","35-55","0","60","Y","Withdrawn"
"FFF","2014B","478073","F","South Region","A Level or Equivalent","70-80%","0-35","0","150","Y","Pass"
"FFF","2014B","479061","M","South Region","A Level or Equivalent","60-70%","0-35","0","60","N","Distinction"
"FFF","2014B","480531","M","East Midlands Region","A Level or Equivalent","50-60%","0-35","0","60","N","Withdrawn"
"FFF","2014B","481210","F","South Region","Lower Than A Level","90-100%","0-35","0","60","N","Fail"
"FFF","2014B","482445","M","Scotland","HE Qualification","30-40%","0-35","1","120","N","Fail"
"FFF","2014B","482843","F","Ireland","Lower Than A Level","","35-55","0","60","N","Pass"
"FFF","2014B","483195","M","North Region","Lower Than A Level","60-70%","0-35","1","120","N","Withdrawn"
"FFF","2014B","483389","F","North Region","Lower Than A Level","","35-55","0","60","N","Pass"
"FFF","2014B","483975","M","North Region","Lower Than A Level","","0-35","1","120","N","Pass"
"FFF","2014B","484075","M","Wales","A Level or Equivalent","10-20","0-35","1","90","N","Pass"
"FFF","2014B","484223","F","Ireland","Lower Than A Level","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","484292","M","South Region","Lower Than A Level","90-100%","0-35","2","120","N","Withdrawn"
"FFF","2014B","484675","M","North Western Region","Lower Than A Level","0-10%","35-55","2","120","Y","Withdrawn"
"FFF","2014B","485312","M","Scotland","HE Qualification","80-90%","0-35","0","90","N","Pass"
"FFF","2014B","485780","F","North Region","HE Qualification","","0-35","0","90","N","Pass"
"FFF","2014B","487168","F","East Midlands Region","A Level or Equivalent","0-10%","0-35","1","150","N","Fail"
"FFF","2014B","487314","M","Wales","HE Qualification","70-80%","0-35","0","60","N","Distinction"
"FFF","2014B","488386","F","London Region","HE Qualification","20-30%","0-35","1","60","Y","Fail"
"FFF","2014B","488524","M","East Midlands Region","HE Qualification","40-50%","0-35","0","60","N","Pass"
"FFF","2014B","488758","M","North Region","A Level or Equivalent","30-40%","0-35","1","60","N","Fail"
"FFF","2014B","489137","M","East Midlands Region","Post Graduate Qualification","60-70%","35-55","0","60","N","Pass"
"FFF","2014B","490154","M","North Western Region","Lower Than A Level","0-10%","0-35","2","60","N","Fail"
"FFF","2014B","491011","M","South East Region","A Level or Equivalent","30-40%","0-35","2","120","Y","Pass"
"FFF","2014B","491486","M","Ireland","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"FFF","2014B","491548","M","South East Region","A Level or Equivalent","50-60%","0-35","1","60","N","Fail"
"FFF","2014B","492088","M","North Western Region","Lower Than A Level","0-10%","35-55","0","120","N","Pass"
"FFF","2014B","493760","F","South Region","A Level or Equivalent","90-100%","0-35","0","120","N","Distinction"
"FFF","2014B","494433","M","South West Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"FFF","2014B","494495","M","East Midlands Region","A Level or Equivalent","50-60%","0-35","1","180","N","Withdrawn"
"FFF","2014B","494818","F","London Region","A Level or Equivalent","80-90%","0-35","0","120","N","Pass"
"FFF","2014B","495580","F","Wales","A Level or Equivalent","10-20","0-35","0","90","N","Fail"
"FFF","2014B","495618","M","South Region","Lower Than A Level","80-90%","0-35","0","90","N","Withdrawn"
"FFF","2014B","496590","M","South West Region","Lower Than A Level","20-30%","0-35","1","120","N","Fail"
"FFF","2014B","498006","M","South Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","498266","M","North Western Region","A Level or Equivalent","30-40%","0-35","0","120","N","Distinction"
"FFF","2014B","498636","M","South Region","Lower Than A Level","20-30%","0-35","2","120","Y","Fail"
"FFF","2014B","498828","M","East Anglian Region","A Level or Equivalent","20-30%","0-35","0","60","N","Fail"
"FFF","2014B","499244","M","South Region","Lower Than A Level","70-80%","0-35","2","90","N","Withdrawn"
"FFF","2014B","499404","F","North Western Region","A Level or Equivalent","30-40%","0-35","1","150","N","Withdrawn"
"FFF","2014B","499813","M","North Region","A Level or Equivalent","","0-35","0","120","N","Distinction"
"FFF","2014B","501302","F","Scotland","HE Qualification","40-50%","0-35","1","60","N","Fail"
"FFF","2014B","501421","M","West Midlands Region","Lower Than A Level","70-80%","35-55","0","60","N","Fail"
"FFF","2014B","502150","M","Yorkshire Region","A Level or Equivalent","30-40%","0-35","1","60","N","Withdrawn"
"FFF","2014B","502501","M","North Western Region","Lower Than A Level","70-80%","0-35","0","90","N","Fail"
"FFF","2014B","502993","F","Yorkshire Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"FFF","2014B","503024","F","London Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"FFF","2014B","503154","M","Wales","A Level or Equivalent","80-90%","0-35","2","120","N","Pass"
"FFF","2014B","503183","M","East Anglian Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"FFF","2014B","504583","M","South Region","Lower Than A Level","40-50%","0-35","0","120","N","Withdrawn"
"FFF","2014B","504700","M","South West Region","A Level or Equivalent","20-30%","0-35","1","120","N","Withdrawn"
"FFF","2014B","505017","M","North Western Region","A Level or Equivalent","0-10%","0-35","1","60","N","Pass"
"FFF","2014B","505131","M","East Midlands Region","Lower Than A Level","80-90%","0-35","0","60","N","Withdrawn"
"FFF","2014B","505826","M","North Region","A Level or Equivalent","20-30%","0-35","2","60","N","Withdrawn"
"FFF","2014B","505900","M","London Region","HE Qualification","10-20","0-35","1","60","N","Withdrawn"
"FFF","2014B","506038","F","West Midlands Region","Lower Than A Level","40-50%","0-35","0","60","N","Distinction"
"FFF","2014B","506674","F","Wales","Lower Than A Level","30-40%","0-35","0","300","N","Fail"
"FFF","2014B","507577","M","North Western Region","A Level or Equivalent","40-50%","35-55","0","120","N","Withdrawn"
"FFF","2014B","509292","M","West Midlands Region","Lower Than A Level","20-30%","35-55","0","90","Y","Withdrawn"
"FFF","2014B","509407","M","Ireland","Lower Than A Level","60-70%","0-35","2","180","N","Fail"
"FFF","2014B","509866","M","South Region","A Level or Equivalent","20-30%","0-35","0","60","N","Fail"
"FFF","2014B","510142","F","North Region","Lower Than A Level","","0-35","1","150","Y","Fail"
"FFF","2014B","510420","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Pass"
"FFF","2014B","510693","M","Yorkshire Region","A Level or Equivalent","30-40%","0-35","1","60","N","Fail"
"FFF","2014B","511350","M","Yorkshire Region","Lower Than A Level","20-30%","0-35","0","60","Y","Withdrawn"
"FFF","2014B","511912","M","South East Region","A Level or Equivalent","20-30%","0-35","0","90","N","Distinction"
"FFF","2014B","512236","M","North Region","HE Qualification","","0-35","0","120","N","Fail"
"FFF","2014B","513701","M","North Western Region","A Level or Equivalent","0-10%","0-35","1","90","N","Pass"
"FFF","2014B","513796","M","East Anglian Region","Lower Than A Level","20-30%","0-35","1","120","N","Withdrawn"
"FFF","2014B","515965","M","London Region","HE Qualification","30-40%","35-55","1","120","N","Fail"
"FFF","2014B","516634","F","Scotland","HE Qualification","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","516770","M","West Midlands Region","Lower Than A Level","0-10%","35-55","2","120","N","Pass"
"FFF","2014B","516894","M","North Western Region","A Level or Equivalent","30-40%","0-35","1","90","N","Fail"
"FFF","2014B","517274","M","North Western Region","Lower Than A Level","70-80%","0-35","0","90","N","Pass"
"FFF","2014B","517277","F","Wales","A Level or Equivalent","40-50%","0-35","0","60","Y","Pass"
"FFF","2014B","518210","M","South West Region","A Level or Equivalent","70-80%","0-35","0","60","Y","Pass"
"FFF","2014B","518359","M","Ireland","Post Graduate Qualification","","35-55","0","60","N","Distinction"
"FFF","2014B","521032","M","East Anglian Region","Lower Than A Level","30-40%","0-35","0","90","N","Withdrawn"
"FFF","2014B","521073","F","North Western Region","Lower Than A Level","70-80%","0-35","2","120","N","Withdrawn"
"FFF","2014B","521377","M","Ireland","A Level or Equivalent","90-100%","0-35","1","60","N","Fail"
"FFF","2014B","524296","M","East Midlands Region","Lower Than A Level","80-90%","0-35","0","60","N","Fail"
"FFF","2014B","524379","F","London Region","Lower Than A Level","80-90%","0-35","1","210","N","Withdrawn"
"FFF","2014B","525874","M","North Western Region","Lower Than A Level","10-20","0-35","1","180","N","Fail"
"FFF","2014B","526303","M","Ireland","HE Qualification","","0-35","3","120","N","Pass"
"FFF","2014B","526821","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","120","N","Pass"
"FFF","2014B","527744","F","Wales","A Level or Equivalent","10-20","0-35","2","120","N","Withdrawn"
"FFF","2014B","528538","F","South East Region","Lower Than A Level","10-20","0-35","0","120","N","Withdrawn"
"FFF","2014B","528713","M","London Region","Lower Than A Level","0-10%","0-35","1","60","N","Fail"
"FFF","2014B","529390","M","South West Region","Lower Than A Level","90-100%","0-35","1","60","N","Withdrawn"
"FFF","2014B","529458","M","Ireland","Lower Than A Level","","35-55","1","60","N","Withdrawn"
"FFF","2014B","530196","F","East Midlands Region","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"FFF","2014B","532062","M","East Anglian Region","Lower Than A Level","40-50%","0-35","3","120","N","Withdrawn"
"FFF","2014B","532413","M","South East Region","Lower Than A Level","20-30%","0-35","0","60","N","Pass"
"FFF","2014B","532575","M","West Midlands Region","Lower Than A Level","40-50%","0-35","1","120","N","Fail"
"FFF","2014B","533140","M","East Anglian Region","Lower Than A Level","90-100%","0-35","0","60","N","Withdrawn"
"FFF","2014B","533141","M","Wales","A Level or Equivalent","0-10%","0-35","0","60","N","Fail"
"FFF","2014B","533198","F","East Anglian Region","Lower Than A Level","60-70%","35-55","2","120","Y","Withdrawn"
"FFF","2014B","533217","M","South Region","A Level or Equivalent","50-60%","0-35","1","120","N","Pass"
"FFF","2014B","534318","F","Yorkshire Region","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","535460","M","London Region","A Level or Equivalent","60-70%","0-35","1","90","N","Withdrawn"
"FFF","2014B","536636","M","East Midlands Region","A Level or Equivalent","30-40%","0-35","0","120","N","Fail"
"FFF","2014B","536711","M","North Western Region","Lower Than A Level","20-30%","0-35","1","120","Y","Withdrawn"
"FFF","2014B","537322","M","Scotland","A Level or Equivalent","70-80%","35-55","0","90","N","Withdrawn"
"FFF","2014B","537703","M","North Western Region","A Level or Equivalent","10-20","0-35","0","60","N","Distinction"
"FFF","2014B","537938","M","South West Region","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"FFF","2014B","539401","M","London Region","A Level or Equivalent","20-30%","35-55","2","120","N","Withdrawn"
"FFF","2014B","539444","M","South Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"FFF","2014B","539922","F","Scotland","HE Qualification","70-80%","35-55","2","120","N","Pass"
"FFF","2014B","540909","M","West Midlands Region","A Level or Equivalent","90-100%","0-35","1","120","N","Withdrawn"
"FFF","2014B","541281","F","London Region","Lower Than A Level","50-60%","35-55","0","60","N","Withdrawn"
"FFF","2014B","541327","F","Scotland","Lower Than A Level","30-40%","35-55","1","60","N","Fail"
"FFF","2014B","541478","M","London Region","Lower Than A Level","30-40%","0-35","0","60","N","Withdrawn"
"FFF","2014B","542287","F","North Western Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","542557","M","Scotland","HE Qualification","90-100%","35-55","0","60","N","Distinction"
"FFF","2014B","543686","M","East Midlands Region","A Level or Equivalent","0-10%","0-35","0","60","Y","Pass"
"FFF","2014B","543785","M","North Region","Lower Than A Level","","35-55","2","270","N","Withdrawn"
"FFF","2014B","544108","M","North Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"FFF","2014B","544140","M","Wales","Lower Than A Level","10-20","0-35","0","60","N","Fail"
"FFF","2014B","544271","M","South Region","A Level or Equivalent","60-70%","0-35","0","60","N","Distinction"
"FFF","2014B","544276","M","London Region","Lower Than A Level","10-20","35-55","0","60","N","Withdrawn"
"FFF","2014B","544593","M","Ireland","A Level or Equivalent","10-20","35-55","0","120","N","Fail"
"FFF","2014B","545119","M","South Region","Lower Than A Level","90-100%","35-55","2","150","Y","Pass"
"FFF","2014B","545637","M","West Midlands Region","Lower Than A Level","0-10%","35-55","0","60","N","Pass"
"FFF","2014B","545741","M","South Region","Lower Than A Level","80-90%","0-35","0","60","N","Pass"
"FFF","2014B","546071","M","Scotland","A Level or Equivalent","70-80%","35-55","0","90","N","Pass"
"FFF","2014B","546394","M","Wales","HE Qualification","0-10%","0-35","1","120","N","Withdrawn"
"FFF","2014B","546627","M","East Midlands Region","Lower Than A Level","80-90%","0-35","0","60","N","Pass"
"FFF","2014B","546961","M","East Anglian Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"FFF","2014B","547128","M","Wales","A Level or Equivalent","20-30%","35-55","1","190","Y","Pass"
"FFF","2014B","547413","F","North Western Region","No Formal quals","0-10%","0-35","0","90","N","Fail"
"FFF","2014B","547506","M","South East Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"FFF","2014B","547569","M","North Region","A Level or Equivalent","40-50%","35-55","0","60","N","Fail"
"FFF","2014B","547680","M","South East Region","A Level or Equivalent","20-30%","0-35","1","120","N","Distinction"
"FFF","2014B","547884","M","South East Region","Lower Than A Level","50-60%","0-35","1","60","N","Fail"
"FFF","2014B","548332","M","North Region","A Level or Equivalent","40-50%","0-35","1","120","Y","Withdrawn"
"FFF","2014B","548424","M","London Region","Lower Than A Level","60-70%","0-35","1","60","N","Pass"
"FFF","2014B","548573","M","North Western Region","Lower Than A Level","20-30%","0-35","1","120","N","Withdrawn"
"FFF","2014B","548926","F","East Anglian Region","A Level or Equivalent","70-80%","0-35","1","120","N","Fail"
"FFF","2014B","549792","M","East Anglian Region","HE Qualification","70-80%","0-35","1","90","N","Fail"
"FFF","2014B","550003","M","Scotland","A Level or Equivalent","50-60%","35-55","0","60","N","Fail"
"FFF","2014B","550038","M","Yorkshire Region","Lower Than A Level","10-20","35-55","0","60","N","Pass"
"FFF","2014B","550097","F","South Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","550246","M","South East Region","Lower Than A Level","80-90%","35-55","2","120","N","Fail"
"FFF","2014B","550498","M","Yorkshire Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"FFF","2014B","550903","M","Scotland","HE Qualification","50-60%","0-35","0","60","Y","Distinction"
"FFF","2014B","550925","M","Wales","Lower Than A Level","10-20","0-35","0","90","N","Pass"
"FFF","2014B","551636","M","North Western Region","A Level or Equivalent","50-60%","0-35","2","120","N","Withdrawn"
"FFF","2014B","552284","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","2","120","N","Pass"
"FFF","2014B","552395","M","Yorkshire Region","A Level or Equivalent","0-10%","0-35","1","60","Y","Fail"
"FFF","2014B","552648","M","North Western Region","Lower Than A Level","0-10%","0-35","1","90","N","Pass"
"FFF","2014B","553032","M","Yorkshire Region","A Level or Equivalent","70-80%","0-35","0","120","N","Withdrawn"
"FFF","2014B","553160","M","North Western Region","A Level or Equivalent","0-10%","35-55","0","60","N","Fail"
"FFF","2014B","554597","M","North Western Region","Lower Than A Level","30-40%","0-35","0","60","N","Withdrawn"
"FFF","2014B","554881","M","West Midlands Region","Lower Than A Level","0-10%","0-35","0","150","N","Pass"
"FFF","2014B","555691","M","Scotland","Lower Than A Level","30-40%","0-35","1","210","N","Withdrawn"
"FFF","2014B","555929","F","South East Region","Lower Than A Level","20-30%","0-35","2","120","N","Pass"
"FFF","2014B","556052","M","London Region","Lower Than A Level","10-20","0-35","0","120","N","Withdrawn"
"FFF","2014B","556126","M","London Region","A Level or Equivalent","80-90%","35-55","1","60","Y","Withdrawn"
"FFF","2014B","556140","M","South Region","Lower Than A Level","80-90%","0-35","1","240","N","Pass"
"FFF","2014B","556492","M","South Region","A Level or Equivalent","90-100%","0-35","2","240","N","Fail"
"FFF","2014B","557141","M","South Region","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"FFF","2014B","557469","M","Ireland","A Level or Equivalent","80-90%","0-35","1","60","N","Pass"
"FFF","2014B","557650","M","London Region","Lower Than A Level","30-40%","35-55","0","60","N","Pass"
"FFF","2014B","557708","M","London Region","A Level or Equivalent","20-30%","0-35","0","60","Y","Fail"
"FFF","2014B","557894","M","North Western Region","Lower Than A Level","30-40%","35-55","1","120","N","Withdrawn"
"FFF","2014B","558105","M","East Midlands Region","Lower Than A Level","80-90%","0-35","0","60","N","Pass"
"FFF","2014B","558121","M","West Midlands Region","A Level or Equivalent","80-90%","35-55","1","60","N","Pass"
"FFF","2014B","558244","M","Wales","HE Qualification","40-50%","35-55","2","120","N","Fail"
"FFF","2014B","558284","M","Ireland","Lower Than A Level","60-70%","0-35","1","150","Y","Withdrawn"
"FFF","2014B","558404","M","London Region","Lower Than A Level","20-30%","0-35","1","120","N","Withdrawn"
"FFF","2014B","559449","M","North Region","Post Graduate Qualification","","35-55","1","60","N","Fail"
"FFF","2014B","559876","M","West Midlands Region","Lower Than A Level","20-30%","0-35","1","120","N","Distinction"
"FFF","2014B","560168","F","Yorkshire Region","Lower Than A Level","0-10%","0-35","1","150","Y","Fail"
"FFF","2014B","560399","M","South Region","HE Qualification","70-80%","35-55","0","60","N","Pass"
"FFF","2014B","560496","F","South East Region","A Level or Equivalent","60-70%","0-35","2","120","N","Pass"
"FFF","2014B","560595","M","East Anglian Region","HE Qualification","80-90%","0-35","1","120","N","Withdrawn"
"FFF","2014B","560685","M","South Region","Lower Than A Level","80-90%","0-35","1","120","N","Fail"
"FFF","2014B","561009","F","Scotland","A Level or Equivalent","0-10%","0-35","1","120","Y","Pass"
"FFF","2014B","561215","M","East Anglian Region","Lower Than A Level","70-80%","35-55","0","60","N","Withdrawn"
"FFF","2014B","561796","M","North Western Region","Lower Than A Level","0-10%","0-35","1","120","N","Withdrawn"
"FFF","2014B","561799","F","East Anglian Region","HE Qualification","20-30%","35-55","0","60","N","Fail"
"FFF","2014B","562064","F","North Western Region","A Level or Equivalent","50-60%","0-35","0","180","N","Withdrawn"
"FFF","2014B","562917","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","150","N","Withdrawn"
"FFF","2014B","563813","M","London Region","Lower Than A Level","20-30%","35-55","0","60","N","Withdrawn"
"FFF","2014B","563823","M","North Western Region","A Level or Equivalent","20-30%","35-55","0","60","N","Pass"
"FFF","2014B","564632","F","London Region","Lower Than A Level","10-20","0-35","0","60","N","Fail"
"FFF","2014B","565109","M","West Midlands Region","Lower Than A Level","20-30%","0-35","0","120","N","Distinction"
"FFF","2014B","565257","M","North Region","A Level or Equivalent","10-20","0-35","1","120","N","Withdrawn"
"FFF","2014B","565348","M","South East Region","A Level or Equivalent","30-40%","0-35","0","60","N","Withdrawn"
"FFF","2014B","565373","M","West Midlands Region","A Level or Equivalent","80-90%","0-35","1","120","N","Pass"
"FFF","2014B","565469","M","East Midlands Region","Lower Than A Level","80-90%","0-35","1","120","N","Withdrawn"
"FFF","2014B","565526","M","North Region","HE Qualification","30-40%","35-55","0","120","N","Withdrawn"
"FFF","2014B","566460","M","South Region","A Level or Equivalent","50-60%","0-35","0","60","Y","Fail"
"FFF","2014B","567168","M","North Western Region","A Level or Equivalent","10-20","35-55","0","90","N","Withdrawn"
"FFF","2014B","567629","F","South West Region","Lower Than A Level","60-70%","35-55","0","60","Y","Pass"
"FFF","2014B","567681","M","Wales","Lower Than A Level","60-70%","0-35","0","120","N","Withdrawn"
"FFF","2014B","567859","M","Scotland","A Level or Equivalent","50-60%","35-55","1","150","N","Fail"
"FFF","2014B","567873","M","East Anglian Region","A Level or Equivalent","40-50%","0-35","0","90","N","Distinction"
"FFF","2014B","568954","M","Ireland","Lower Than A Level","","0-35","0","120","N","Pass"
"FFF","2014B","569065","M","North Western Region","No Formal quals","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","569556","F","North Region","A Level or Equivalent","0-10%","0-35","1","240","N","Withdrawn"
"FFF","2014B","569729","M","South West Region","A Level or Equivalent","60-70%","0-35","0","60","N","Fail"
"FFF","2014B","569783","M","South East Region","Lower Than A Level","60-70%","35-55","0","60","N","Withdrawn"
"FFF","2014B","570264","M","East Midlands Region","Lower Than A Level","20-30%","35-55","0","60","N","Fail"
"FFF","2014B","571050","M","London Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"FFF","2014B","571190","F","South Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"FFF","2014B","571316","F","South Region","A Level or Equivalent","50-60%","0-35","0","60","Y","Distinction"
"FFF","2014B","571612","M","Wales","Lower Than A Level","50-60%","0-35","1","120","Y","Withdrawn"
"FFF","2014B","571815","M","Yorkshire Region","Lower Than A Level","30-40%","0-35","0","120","N","Fail"
"FFF","2014B","571844","M","Yorkshire Region","Lower Than A Level","10-20","0-35","1","210","N","Pass"
"FFF","2014B","571962","M","Ireland","Lower Than A Level","0-10%","35-55","1","120","N","Pass"
"FFF","2014B","572154","M","Scotland","HE Qualification","40-50%","0-35","0","150","N","Pass"
"FFF","2014B","572367","M","South East Region","A Level or Equivalent","90-100%","0-35","1","120","N","Fail"
"FFF","2014B","572395","F","North Western Region","A Level or Equivalent","40-50%","0-35","0","150","N","Withdrawn"
"FFF","2014B","572716","M","Yorkshire Region","A Level or Equivalent","20-30%","35-55","0","120","N","Pass"
"FFF","2014B","572804","M","Wales","A Level or Equivalent","60-70%","0-35","0","90","N","Withdrawn"
"FFF","2014B","572832","M","South Region","Lower Than A Level","80-90%","0-35","0","90","Y","Pass"
"FFF","2014B","572870","M","East Midlands Region","A Level or Equivalent","20-30%","35-55","0","120","N","Distinction"
"FFF","2014B","572952","F","London Region","HE Qualification","0-10%","35-55","1","120","N","Withdrawn"
"FFF","2014B","573549","M","London Region","Lower Than A Level","40-50%","0-35","0","120","N","Pass"
"FFF","2014B","574028","M","Wales","A Level or Equivalent","30-40%","0-35","0","180","Y","Pass"
"FFF","2014B","574605","M","South Region","A Level or Equivalent","10-20","0-35","0","60","N","Fail"
"FFF","2014B","574663","M","Yorkshire Region","Lower Than A Level","30-40%","0-35","0","240","N","Withdrawn"
"FFF","2014B","574671","F","East Anglian Region","HE Qualification","40-50%","35-55","0","120","N","Pass"
"FFF","2014B","574815","M","South Region","Lower Than A Level","90-100%","0-35","1","180","N","Withdrawn"
"FFF","2014B","575855","M","London Region","HE Qualification","80-90%","0-35","0","180","N","Withdrawn"
"FFF","2014B","576159","M","Scotland","A Level or Equivalent","60-70%","0-35","0","60","N","Distinction"
"FFF","2014B","576557","M","South Region","A Level or Equivalent","80-90%","0-35","0","120","N","Withdrawn"
"FFF","2014B","577142","F","East Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"FFF","2014B","577600","M","North Western Region","Lower Than A Level","10-20","0-35","0","90","N","Fail"
"FFF","2014B","577679","F","South Region","A Level or Equivalent","90-100%","35-55","0","120","Y","Withdrawn"
"FFF","2014B","577795","F","West Midlands Region","Lower Than A Level","80-90%","0-35","0","120","Y","Withdrawn"
"FFF","2014B","578022","M","East Midlands Region","A Level or Equivalent","20-30%","0-35","0","120","N","Fail"
"FFF","2014B","578258","M","South West Region","Lower Than A Level","20-30%","0-35","1","180","N","Fail"
"FFF","2014B","578754","M","South Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"FFF","2014B","578764","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","90","N","Pass"
"FFF","2014B","579081","M","West Midlands Region","A Level or Equivalent","70-80%","0-35","1","150","N","Distinction"
"FFF","2014B","579376","M","East Anglian Region","A Level or Equivalent","0-10%","0-35","0","90","N","Pass"
"FFF","2014B","580425","M","West Midlands Region","A Level or Equivalent","60-70%","0-35","1","120","N","Withdrawn"
"FFF","2014B","581065","M","Wales","Lower Than A Level","60-70%","0-35","0","120","N","Withdrawn"
"FFF","2014B","581520","M","East Anglian Region","Lower Than A Level","50-60%","35-55","0","60","N","Fail"
"FFF","2014B","581598","M","South West Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","581772","M","Yorkshire Region","Lower Than A Level","90-100%","0-35","1","120","N","Withdrawn"
"FFF","2014B","582553","M","Wales","Lower Than A Level","50-60%","0-35","0","300","N","Fail"
"FFF","2014B","582629","M","Wales","HE Qualification","0-10%","0-35","1","180","N","Fail"
"FFF","2014B","583056","M","Ireland","A Level or Equivalent","60-70%","0-35","0","90","N","Withdrawn"
"FFF","2014B","583138","M","North Western Region","A Level or Equivalent","70-80%","35-55","0","60","N","Withdrawn"
"FFF","2014B","584184","F","London Region","A Level or Equivalent","20-30%","0-35","0","90","N","Pass"
"FFF","2014B","584571","F","London Region","A Level or Equivalent","20-30%","0-35","0","90","N","Fail"
"FFF","2014B","584842","M","East Midlands Region","HE Qualification","30-40%","0-35","0","90","N","Pass"
"FFF","2014B","584843","F","East Anglian Region","Lower Than A Level","0-10%","0-35","1","180","N","Withdrawn"
"FFF","2014B","584884","M","Yorkshire Region","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","584990","M","East Anglian Region","A Level or Equivalent","90-100%","0-35","1","120","N","Fail"
"FFF","2014B","585454","M","West Midlands Region","Lower Than A Level","10-20","0-35","1","240","N","Distinction"
"FFF","2014B","585921","M","Scotland","Lower Than A Level","20-30%","0-35","1","120","N","Distinction"
"FFF","2014B","586351","M","South Region","Lower Than A Level","80-90%","35-55","0","180","N","Withdrawn"
"FFF","2014B","586506","F","London Region","No Formal quals","50-60%","35-55","0","60","N","Fail"
"FFF","2014B","586543","M","North Region","HE Qualification","10-20","0-35","1","180","N","Fail"
"FFF","2014B","586592","F","East Anglian Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"FFF","2014B","586917","F","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Pass"
"FFF","2014B","587195","M","South West Region","Lower Than A Level","30-40%","0-35","1","240","Y","Withdrawn"
"FFF","2014B","587248","M","South West Region","HE Qualification","80-90%","0-35","1","150","N","Withdrawn"
"FFF","2014B","587600","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","120","N","Pass"
"FFF","2014B","587696","M","Wales","Lower Than A Level","30-40%","0-35","1","120","N","Fail"
"FFF","2014B","588107","M","Ireland","Lower Than A Level","0-10%","0-35","1","210","N","Withdrawn"
"FFF","2014B","588145","M","South East Region","Lower Than A Level","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","588436","M","Yorkshire Region","A Level or Equivalent","30-40%","0-35","1","180","N","Fail"
"FFF","2014B","588913","M","North Western Region","HE Qualification","0-10%","0-35","0","60","N","Withdrawn"
"FFF","2014B","589016","M","Yorkshire Region","A Level or Equivalent","80-90%","0-35","1","210","N","Pass"
"FFF","2014B","589029","M","South Region","Lower Than A Level","90-100%","0-35","0","90","N","Pass"
"FFF","2014B","589449","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","60","N","Distinction"
"FFF","2014B","589454","M","North Western Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"FFF","2014B","589469","M","South Region","A Level or Equivalent","90-100%","0-35","1","120","N","Withdrawn"
"FFF","2014B","589548","M","Scotland","Lower Than A Level","0-10%","0-35","0","90","N","Pass"
"FFF","2014B","589565","F","South Region","Lower Than A Level","80-90%","35-55","0","60","N","Distinction"
