"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"CCC","2014B","491843","F","South East Region","Lower Than A Level","40-50%","0-35","0","30","Y","Withdrawn"
"CCC","2014B","492357","M","East Midlands Region","A Level or Equivalent","70-80%","35-55","0","30","N","Withdrawn"
"CCC","2014B","492900","M","South West Region","A Level or Equivalent","70-80%","0-35","0","60","Y","Pass"
"CCC","2014B","493793","M","South Region","A Level or Equivalent","40-50%","0-35","0","180","Y","Withdrawn"
"CCC","2014B","493822","F","North Western Region","HE Qualification","20-30%","0-35","0","30","N","Withdrawn"
"CCC","2014B","493988","M","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","60","N","Withdrawn"
"CCC","2014B","494389","F","London Region","A Level or Equivalent","30-40%","0-35","0","120","Y","Fail"
"CCC","2014B","494919","F","Scotland","A Level or Equivalent","10-20","0-35","0","60","Y","Pass"
"CCC","2014B","495320","M","West Midlands Region","Lower Than A Level","20-30%","0-35","0","60","N","Pass"
"CCC","2014B","496108","M","East Anglian Region","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"CCC","2014B","497047","F","South East Region","Lower Than A Level","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","497080","M","South East Region","Lower Than A Level","90-100%","0-35","0","30","N","Withdrawn"
"CCC","2014B","498043","M","Yorkshire Region","A Level or Equivalent","60-70%","0-35","0","60","N","Fail"
"CCC","2014B","498138","M","Ireland","Lower Than A Level","70-80%","0-35","0","60","N","Fail"
"CCC","2014B","498225","M","South Region","HE Qualification","70-80%","35-55","0","90","N","Withdrawn"
"CCC","2014B","498741","M","Yorkshire Region","HE Qualification","0-10%","0-35","0","30","N","Fail"
"CCC","2014B","500001","M","East Anglian Region","HE Qualification","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","500006","M","Yorkshire Region","A Level or Equivalent","20-30%","0-35","0","60","Y","Fail"
"CCC","2014B","500189","M","Scotland","A Level or Equivalent","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","500597","M","West Midlands Region","A Level or Equivalent","0-10%","35-55","0","30","N","Fail"
"CCC","2014B","501339","M","South West Region","Lower Than A Level","20-30%","0-35","0","30","Y","Withdrawn"
"CCC","2014B","501443","M","West Midlands Region","HE Qualification","20-30%","0-35","0","30","N","Fail"
"CCC","2014B","501652","F","Wales","A Level or Equivalent","50-60%","0-35","0","120","N","Fail"
"CCC","2014B","502465","M","North Western Region","A Level or Equivalent","10-20","35-55","0","30","N","Pass"
"CCC","2014B","502466","M","London Region","Lower Than A Level","0-10%","35-55","0","150","N","Withdrawn"
"CCC","2014B","502554","M","South Region","HE Qualification","90-100%","35-55","0","60","N","Distinction"
"CCC","2014B","502833","M","Scotland","Lower Than A Level","30-40%","0-35","0","90","N","Fail"
"CCC","2014B","502868","M","Yorkshire Region","A Level or Equivalent","70-80%","35-55","0","60","N","Pass"
"CCC","2014B","502929","M","London Region","Lower Than A Level","10-20","35-55","0","60","N","Withdrawn"
"CCC","2014B","503469","M","Yorkshire Region","A Level or Equivalent","90-100%","0-35","0","90","N","Fail"
"CCC","2014B","503872","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","504057","F","North Region","A Level or Equivalent","20-30%","0-35","0","60","Y","Withdrawn"
"CCC","2014B","505235","M","East Midlands Region","HE Qualification","60-70%","0-35","0","30","N","Withdrawn"
"CCC","2014B","505520","M","East Anglian Region","A Level or Equivalent","70-80%","0-35","0","90","N","Withdrawn"
"CCC","2014B","505767","M","Scotland","HE Qualification","30-40%","0-35","0","60","N","Pass"
"CCC","2014B","505815","M","Yorkshire Region","A Level or Equivalent","40-50%","0-35","0","90","Y","Withdrawn"
"CCC","2014B","505967","F","East Midlands Region","Lower Than A Level","30-40%","35-55","0","90","N","Withdrawn"
"CCC","2014B","506206","F","North Western Region","Lower Than A Level","40-50%","0-35","0","30","Y","Distinction"
"CCC","2014B","506380","M","South Region","HE Qualification","90-100%","35-55","0","60","N","Withdrawn"
"CCC","2014B","507034","M","South Region","Post Graduate Qualification","90-100%","35-55","0","60","N","Pass"
"CCC","2014B","507388","M","North Western Region","HE Qualification","50-60%","35-55","0","30","N","Withdrawn"
"CCC","2014B","507523","M","Scotland","HE Qualification","80-90%","0-35","0","60","N","Pass"
"CCC","2014B","507671","F","North Western Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"CCC","2014B","507801","M","Yorkshire Region","A Level or Equivalent","10-20","0-35","0","30","N","Withdrawn"
"CCC","2014B","508025","F","West Midlands Region","A Level or Equivalent","70-80%","0-35","0","120","N","Withdrawn"
"CCC","2014B","508848","M","West Midlands Region","A Level or Equivalent","40-50%","35-55","0","120","N","Withdrawn"
"CCC","2014B","509029","F","North Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"CCC","2014B","509102","M","South East Region","A Level or Equivalent","70-80%","0-35","0","150","N","Pass"
"CCC","2014B","509122","M","West Midlands Region","A Level or Equivalent","10-20","0-35","0","30","N","Withdrawn"
"CCC","2014B","509183","F","East Midlands Region","Lower Than A Level","70-80%","35-55","0","120","N","Distinction"
"CCC","2014B","509649","M","London Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"CCC","2014B","509839","M","North Region","Post Graduate Qualification","","0-35","0","30","N","Pass"
"CCC","2014B","510070","F","Scotland","HE Qualification","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","510694","M","North Western Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","510914","M","Wales","HE Qualification","60-70%","35-55","0","60","N","Withdrawn"
"CCC","2014B","511473","F","Scotland","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"CCC","2014B","511657","M","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"CCC","2014B","512353","M","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","150","N","Fail"
"CCC","2014B","512475","M","Scotland","Post Graduate Qualification","90-100%","35-55","0","30","N","Distinction"
"CCC","2014B","512582","M","North Region","Lower Than A Level","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","513638","F","London Region","A Level or Equivalent","0-10%","0-35","0","60","N","Distinction"
"CCC","2014B","513854","M","East Anglian Region","Lower Than A Level","10-20","35-55","0","90","N","Withdrawn"
"CCC","2014B","513934","M","London Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"CCC","2014B","513969","F","South East Region","A Level or Equivalent","40-50%","0-35","0","90","N","Withdrawn"
"CCC","2014B","513997","M","South East Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"CCC","2014B","514000","M","East Midlands Region","A Level or Equivalent","10-20","0-35","0","30","N","Fail"
"CCC","2014B","514186","F","Scotland","HE Qualification","50-60%","35-55","0","90","Y","Fail"
"CCC","2014B","515046","M","South West Region","Lower Than A Level","30-40%","0-35","0","60","Y","Pass"
"CCC","2014B","515107","M","North Region","A Level or Equivalent","","35-55","0","60","N","Pass"
"CCC","2014B","515278","M","London Region","A Level or Equivalent","20-30%","35-55","0","30","N","Fail"
"CCC","2014B","515515","M","South West Region","A Level or Equivalent","70-80%","35-55","0","60","N","Fail"
"CCC","2014B","515774","M","Scotland","A Level or Equivalent","20-30%","35-55","0","60","N","Pass"
"CCC","2014B","515936","M","North Western Region","Lower Than A Level","0-10%","0-35","0","180","Y","Withdrawn"
"CCC","2014B","516024","M","South Region","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"CCC","2014B","516238","M","South West Region","Lower Than A Level","20-30%","0-35","0","60","N","Distinction"
"CCC","2014B","516496","M","Scotland","Lower Than A Level","70-80%","0-35","0","30","N","Pass"
"CCC","2014B","516685","M","West Midlands Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"CCC","2014B","516726","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","60","N","Distinction"
"CCC","2014B","517999","F","North Region","Lower Than A Level","","35-55","0","40","N","Distinction"
"CCC","2014B","518116","M","South Region","Lower Than A Level","10-20","0-35","0","60","N","Fail"
"CCC","2014B","518330","F","South West Region","A Level or Equivalent","60-70%","0-35","0","90","N","Withdrawn"
"CCC","2014B","518363","M","South East Region","HE Qualification","80-90%","0-35","0","150","N","Pass"
"CCC","2014B","518862","M","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"CCC","2014B","519544","F","West Midlands Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"CCC","2014B","519589","M","Wales","A Level or Equivalent","20-30%","0-35","0","60","N","Fail"
"CCC","2014B","520332","M","Scotland","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"CCC","2014B","520377","F","South Region","A Level or Equivalent","60-70%","0-35","0","30","N","Pass"
"CCC","2014B","520588","M","East Anglian Region","Lower Than A Level","60-70%","35-55","0","60","N","Fail"
"CCC","2014B","521051","M","North Western Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"CCC","2014B","521297","M","South East Region","A Level or Equivalent","30-40%","0-35","0","60","Y","Pass"
"CCC","2014B","521542","M","Scotland","A Level or Equivalent","60-70%","35-55","0","90","N","Fail"
"CCC","2014B","521601","F","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","60","N","Withdrawn"
"CCC","2014B","521614","M","South Region","HE Qualification","80-90%","35-55","0","60","N","Distinction"
"CCC","2014B","522312","M","Yorkshire Region","A Level or Equivalent","80-90%","0-35","0","90","N","Pass"
"CCC","2014B","522484","M","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"CCC","2014B","522682","M","West Midlands Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"CCC","2014B","523061","M","North Western Region","A Level or Equivalent","0-10%","0-35","0","120","N","Pass"
"CCC","2014B","523079","M","Ireland","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"CCC","2014B","523239","M","Wales","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"CCC","2014B","523271","F","Wales","HE Qualification","0-10%","35-55","0","30","N","Withdrawn"
"CCC","2014B","523335","M","Ireland","HE Qualification","50-60%","0-35","0","30","N","Withdrawn"
"CCC","2014B","523710","M","East Midlands Region","A Level or Equivalent","80-90%","0-35","0","30","N","Fail"
"CCC","2014B","524128","M","Scotland","Lower Than A Level","70-80%","0-35","0","60","N","Distinction"
"CCC","2014B","524295","F","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"CCC","2014B","524378","F","North Western Region","A Level or Equivalent","40-50%","35-55","0","60","N","Pass"
"CCC","2014B","524386","M","West Midlands Region","A Level or Equivalent","70-80%","0-35","0","120","N","Fail"
"CCC","2014B","525332","M","London Region","Lower Than A Level","80-90%","0-35","0","60","Y","Fail"
"CCC","2014B","525832","F","Scotland","HE Qualification","50-60%","35-55","0","60","N","Pass"
"CCC","2014B","526073","M","North Western Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","526235","M","Yorkshire Region","HE Qualification","40-50%","0-35","0","90","N","Withdrawn"
"CCC","2014B","526547","F","Wales","HE Qualification","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","526564","M","Wales","HE Qualification","40-50%","35-55","0","90","N","Withdrawn"
"CCC","2014B","526876","M","Scotland","Lower Than A Level","60-70%","0-35","0","60","N","Fail"
"CCC","2014B","526927","M","Scotland","A Level or Equivalent","10-20","0-35","0","120","N","Pass"
"CCC","2014B","527771","M","Yorkshire Region","Lower Than A Level","40-50%","0-35","0","60","N","Fail"
"CCC","2014B","527826","F","Wales","HE Qualification","30-40%","0-35","0","90","N","Distinction"
"CCC","2014B","527964","M","East Anglian Region","A Level or Equivalent","90-100%","0-35","0","30","N","Pass"
"CCC","2014B","528021","M","South Region","Lower Than A Level","90-100%","0-35","0","60","N","Withdrawn"
"CCC","2014B","528023","M","West Midlands Region","Lower Than A Level","20-30%","0-35","0","90","N","Fail"
"CCC","2014B","528066","M","Ireland","HE Qualification","70-80%","35-55","0","60","N","Pass"
"CCC","2014B","528083","M","South East Region","A Level or Equivalent","90-100%","0-35","0","60","N","Withdrawn"
"CCC","2014B","528892","M","South West Region","A Level or Equivalent","30-40%","0-35","0","90","N","Pass"
"CCC","2014B","529025","M","South Region","A Level or Equivalent","30-40%","35-55","0","60","N","Pass"
"CCC","2014B","529073","M","North Western Region","Lower Than A Level","60-70%","0-35","0","90","N","Withdrawn"
"CCC","2014B","529078","M","South Region","HE Qualification","60-70%","0-35","0","60","N","Fail"
"CCC","2014B","529153","M","South Region","Lower Than A Level","40-50%","0-35","0","30","N","Withdrawn"
"CCC","2014B","529434","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","30","N","Pass"
"CCC","2014B","530113","M","South West Region","A Level or Equivalent","50-60%","0-35","0","120","N","Withdrawn"
"CCC","2014B","530270","M","South Region","A Level or Equivalent","50-60%","0-35","0","150","N","Withdrawn"
"CCC","2014B","530481","M","South Region","Lower Than A Level","50-60%","0-35","0","30","N","Withdrawn"
"CCC","2014B","530650","M","London Region","HE Qualification","10-20","0-35","0","90","N","Pass"
"CCC","2014B","530936","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","30","N","Withdrawn"
"CCC","2014B","531047","M","South West Region","Lower Than A Level","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","531075","M","North Region","Lower Than A Level","20-30%","35-55","0","60","N","Withdrawn"
"CCC","2014B","532020","M","Scotland","HE Qualification","30-40%","0-35","0","90","N","Pass"
"CCC","2014B","532252","M","Ireland","Lower Than A Level","","35-55","0","30","N","Withdrawn"
"CCC","2014B","532350","M","South Region","HE Qualification","90-100%","35-55","0","30","N","Pass"
"CCC","2014B","532440","M","South East Region","Lower Than A Level","60-70%","0-35","0","150","N","Withdrawn"
"CCC","2014B","532531","M","London Region","Lower Than A Level","0-10%","0-35","0","120","N","Fail"
"CCC","2014B","532565","M","Yorkshire Region","Lower Than A Level","90-100%","0-35","0","120","N","Withdrawn"
"CCC","2014B","532718","M","North Western Region","HE Qualification","20-30%","35-55","0","30","N","Pass"
"CCC","2014B","532859","M","Scotland","HE Qualification","20-30%","0-35","0","180","N","Fail"
"CCC","2014B","533004","M","West Midlands Region","HE Qualification","20-30%","0-35","0","60","N","Fail"
"CCC","2014B","533311","M","South East Region","A Level or Equivalent","30-40%","0-35","0","60","N","Withdrawn"
"CCC","2014B","534047","M","Ireland","HE Qualification","","35-55","0","30","N","Withdrawn"
"CCC","2014B","534074","M","East Anglian Region","HE Qualification","70-80%","35-55","0","60","N","Withdrawn"
"CCC","2014B","535047","M","South East Region","A Level or Equivalent","30-40%","0-35","0","30","N","Pass"
"CCC","2014B","535590","M","North Western Region","Lower Than A Level","30-40%","0-35","0","90","Y","Withdrawn"
"CCC","2014B","535682","M","Wales","Lower Than A Level","50-60%","0-35","0","30","N","Fail"
"CCC","2014B","536032","M","Wales","A Level or Equivalent","20-30%","0-35","0","30","N","Fail"
"CCC","2014B","536170","M","North Western Region","HE Qualification","90-100%","35-55","0","90","N","Distinction"
"CCC","2014B","536261","M","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"CCC","2014B","536435","M","North Western Region","A Level or Equivalent","10-20","0-35","0","90","N","Fail"
"CCC","2014B","536536","M","North Region","Lower Than A Level","","0-35","0","60","N","Withdrawn"
"CCC","2014B","537322","M","Scotland","A Level or Equivalent","70-80%","35-55","0","90","N","Pass"
"CCC","2014B","537603","M","East Anglian Region","Lower Than A Level","60-70%","0-35","0","60","N","Fail"
"CCC","2014B","537606","F","London Region","A Level or Equivalent","60-70%","0-35","0","60","N","Fail"
"CCC","2014B","537622","F","North Western Region","A Level or Equivalent","0-10%","0-35","0","90","Y","Withdrawn"
"CCC","2014B","537654","M","North Region","A Level or Equivalent","40-50%","0-35","0","30","Y","Withdrawn"
"CCC","2014B","537658","F","Wales","Lower Than A Level","20-30%","0-35","0","90","N","Fail"
"CCC","2014B","538887","M","South West Region","Lower Than A Level","80-90%","35-55","0","60","N","Withdrawn"
"CCC","2014B","539328","M","Ireland","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"CCC","2014B","539514","F","North Region","Lower Than A Level","","0-35","0","30","N","Fail"
"CCC","2014B","539695","M","North Western Region","Lower Than A Level","30-40%","0-35","0","60","Y","Withdrawn"
"CCC","2014B","539784","M","London Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"CCC","2014B","539971","F","Wales","HE Qualification","0-10%","0-35","0","90","N","Pass"
"CCC","2014B","540509","M","South East Region","Lower Than A Level","30-40%","0-35","0","60","N","Withdrawn"
"CCC","2014B","540686","M","North Western Region","Lower Than A Level","10-20","0-35","0","60","N","Pass"
"CCC","2014B","540937","M","Yorkshire Region","HE Qualification","0-10%","0-35","0","60","N","Withdrawn"
"CCC","2014B","541003","M","South Region","A Level or Equivalent","90-100%","0-35","0","60","N","Fail"
"CCC","2014B","541184","M","North Region","A Level or Equivalent","10-20","0-35","0","30","N","Withdrawn"
"CCC","2014B","542050","M","West Midlands Region","HE Qualification","60-70%","0-35","0","60","N","Withdrawn"
"CCC","2014B","542721","F","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"CCC","2014B","543170","M","North Western Region","Lower Than A Level","0-10%","0-35","0","90","Y","Pass"
"CCC","2014B","543417","M","East Midlands Region","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"CCC","2014B","543475","M","South West Region","A Level or Equivalent","60-70%","0-35","0","60","N","Fail"
"CCC","2014B","543571","M","North Region","Lower Than A Level","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","543628","M","North Western Region","HE Qualification","0-10%","35-55","0","90","N","Withdrawn"
"CCC","2014B","543678","M","London Region","A Level or Equivalent","0-10%","0-35","0","90","N","Pass"
"CCC","2014B","543924","M","South Region","A Level or Equivalent","10-20","0-35","0","60","N","Fail"
"CCC","2014B","543948","M","South West Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"CCC","2014B","544075","M","North Region","A Level or Equivalent","","35-55","0","30","N","Withdrawn"
"CCC","2014B","544090","M","South East Region","A Level or Equivalent","30-40%","0-35","0","120","N","Fail"
"CCC","2014B","544467","M","Yorkshire Region","Lower Than A Level","60-70%","35-55","0","60","N","Withdrawn"
"CCC","2014B","544490","M","South Region","A Level or Equivalent","90-100%","0-35","0","90","N","Pass"
"CCC","2014B","544594","M","London Region","A Level or Equivalent","90-100%","0-35","0","90","N","Distinction"
"CCC","2014B","544791","M","Scotland","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"CCC","2014B","544839","M","Wales","A Level or Equivalent","40-50%","35-55","0","60","N","Distinction"
"CCC","2014B","545045","M","North Western Region","Lower Than A Level","90-100%","0-35","0","60","N","Fail"
"CCC","2014B","545740","M","South West Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"CCC","2014B","545747","M","East Anglian Region","HE Qualification","70-80%","35-55","0","60","N","Pass"
"CCC","2014B","546400","F","Scotland","A Level or Equivalent","60-70%","0-35","0","120","N","Withdrawn"
"CCC","2014B","546675","F","Ireland","A Level or Equivalent","70-80%","0-35","0","90","N","Withdrawn"
"CCC","2014B","546830","F","London Region","A Level or Equivalent","30-40%","0-35","0","90","N","Withdrawn"
"CCC","2014B","546954","M","London Region","HE Qualification","10-20","0-35","0","30","N","Withdrawn"
"CCC","2014B","547287","M","South East Region","HE Qualification","80-90%","35-55","0","30","N","Distinction"
"CCC","2014B","547332","F","West Midlands Region","HE Qualification","20-30%","35-55","0","60","N","Withdrawn"
"CCC","2014B","547413","F","North Western Region","No Formal quals","0-10%","0-35","0","90","N","Fail"
"CCC","2014B","547571","M","South East Region","A Level or Equivalent","30-40%","0-35","0","30","N","Withdrawn"
"CCC","2014B","547685","M","Scotland","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","547816","F","North Western Region","Lower Than A Level","60-70%","0-35","0","210","N","Withdrawn"
"CCC","2014B","547986","F","West Midlands Region","A Level or Equivalent","0-10%","0-35","0","30","N","Withdrawn"
"CCC","2014B","548261","M","East Anglian Region","Lower Than A Level","50-60%","35-55","0","120","N","Fail"
"CCC","2014B","548383","F","London Region","HE Qualification","30-40%","0-35","0","30","N","Withdrawn"
"CCC","2014B","548386","M","London Region","HE Qualification","30-40%","0-35","0","60","N","Distinction"
"CCC","2014B","548509","M","London Region","HE Qualification","70-80%","35-55","0","30","N","Distinction"
"CCC","2014B","548602","M","South Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"CCC","2014B","548677","M","Ireland","A Level or Equivalent","70-80%","35-55","0","60","N","Pass"
"CCC","2014B","548764","M","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"CCC","2014B","548854","M","North Region","Post Graduate Qualification","","35-55","0","60","N","Pass"
"CCC","2014B","548926","F","East Anglian Region","A Level or Equivalent","70-80%","0-35","0","120","N","Withdrawn"
"CCC","2014B","549636","F","East Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","Y","Withdrawn"
"CCC","2014B","549928","M","South West Region","A Level or Equivalent","50-60%","0-35","0","90","N","Fail"
"CCC","2014B","549951","F","North Region","A Level or Equivalent","80-90%","0-35","0","90","N","Pass"
"CCC","2014B","550092","M","East Anglian Region","A Level or Equivalent","10-20","35-55","0","90","N","Fail"
"CCC","2014B","550545","F","Scotland","A Level or Equivalent","60-70%","0-35","0","60","N","Withdrawn"
"CCC","2014B","550812","M","Scotland","A Level or Equivalent","90-100%","0-35","0","150","N","Withdrawn"
"CCC","2014B","550893","M","North Region","A Level or Equivalent","0-10%","0-35","0","90","N","Withdrawn"
"CCC","2014B","551115","M","Wales","A Level or Equivalent","20-30%","0-35","0","30","N","Pass"
"CCC","2014B","551267","F","North Region","A Level or Equivalent","","0-35","0","120","N","Pass"
"CCC","2014B","551304","F","South West Region","Lower Than A Level","80-90%","35-55","0","90","N","Pass"
"CCC","2014B","551478","M","South West Region","A Level or Equivalent","50-60%","55<=","0","60","N","Pass"
"CCC","2014B","551528","M","Yorkshire Region","Lower Than A Level","","0-35","0","120","N","Withdrawn"
"CCC","2014B","551604","M","South Region","A Level or Equivalent","60-70%","35-55","0","30","N","Fail"
"CCC","2014B","551856","M","North Region","Lower Than A Level","10-20","0-35","0","60","N","Fail"
"CCC","2014B","551902","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","60","N","Fail"
"CCC","2014B","552166","M","West Midlands Region","Lower Than A Level","","0-35","0","60","N","Withdrawn"
"CCC","2014B","552234","M","South East Region","HE Qualification","30-40%","35-55","0","60","N","Withdrawn"
"CCC","2014B","552441","F","Yorkshire Region","A Level or Equivalent","0-10%","0-35","0","30","N","Distinction"
"CCC","2014B","552498","F","Scotland","A Level or Equivalent","50-60%","35-55","0","60","N","Withdrawn"
"CCC","2014B","552590","M","South West Region","A Level or Equivalent","40-50%","0-35","0","90","N","Withdrawn"
"CCC","2014B","552913","M","London Region","Lower Than A Level","20-30%","0-35","0","150","N","Pass"
"CCC","2014B","553021","M","Ireland","A Level or Equivalent","10-20","0-35","0","60","N","Distinction"
"CCC","2014B","553280","F","South Region","A Level or Equivalent","50-60%","0-35","0","120","N","Distinction"
"CCC","2014B","553394","F","Yorkshire Region","HE Qualification","10-20","35-55","0","90","N","Pass"
"CCC","2014B","553410","F","London Region","Lower Than A Level","0-10%","0-35","0","60","Y","Withdrawn"
"CCC","2014B","553568","M","South West Region","A Level or Equivalent","90-100%","35-55","0","60","N","Withdrawn"
"CCC","2014B","553655","F","East Midlands Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"CCC","2014B","553741","M","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","554141","M","East Anglian Region","Lower Than A Level","70-80%","0-35","0","30","N","Pass"
"CCC","2014B","554205","M","Ireland","Lower Than A Level","","0-35","0","60","N","Fail"
"CCC","2014B","554470","M","South Region","Lower Than A Level","50-60%","0-35","0","90","N","Withdrawn"
"CCC","2014B","554583","M","Scotland","Lower Than A Level","50-60%","0-35","0","90","N","Pass"
"CCC","2014B","554588","F","North Region","HE Qualification","20-30%","35-55","0","90","N","Withdrawn"
"CCC","2014B","554870","M","South Region","Lower Than A Level","50-60%","0-35","0","30","N","Pass"
"CCC","2014B","554951","F","East Midlands Region","A Level or Equivalent","10-20","0-35","0","60","Y","Pass"
"CCC","2014B","555008","M","London Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"CCC","2014B","555368","M","Wales","HE Qualification","0-10%","0-35","0","30","N","Withdrawn"
"CCC","2014B","555604","M","Yorkshire Region","A Level or Equivalent","30-40%","0-35","0","90","N","Pass"
"CCC","2014B","555706","F","East Midlands Region","Lower Than A Level","10-20","0-35","0","60","N","Distinction"
"CCC","2014B","555953","M","South Region","Lower Than A Level","30-40%","0-35","0","30","N","Withdrawn"
"CCC","2014B","556007","F","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","90","N","Withdrawn"
"CCC","2014B","556042","M","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","60","N","Withdrawn"
"CCC","2014B","556109","M","Ireland","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"CCC","2014B","556246","M","North Region","Lower Than A Level","","0-35","0","60","N","Distinction"
"CCC","2014B","556295","M","North Region","Lower Than A Level","","0-35","0","30","N","Distinction"
"CCC","2014B","556521","M","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","60","Y","Withdrawn"
"CCC","2014B","556584","M","East Anglian Region","HE Qualification","60-70%","35-55","0","60","N","Pass"
"CCC","2014B","556587","M","London Region","A Level or Equivalent","10-20","35-55","0","60","N","Fail"
"CCC","2014B","556709","M","Ireland","A Level or Equivalent","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","556858","F","South Region","A Level or Equivalent","90-100%","35-55","0","30","N","Pass"
"CCC","2014B","556918","M","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","30","N","Withdrawn"
"CCC","2014B","557172","M","East Anglian Region","Lower Than A Level","50-60%","0-35","0","30","N","Fail"
"CCC","2014B","557700","M","North Region","Post Graduate Qualification","","0-35","0","60","N","Withdrawn"
"CCC","2014B","557849","M","Scotland","HE Qualification","50-60%","35-55","0","90","N","Withdrawn"
"CCC","2014B","557995","M","London Region","HE Qualification","10-20","0-35","0","120","N","Withdrawn"
"CCC","2014B","558122","M","Scotland","Post Graduate Qualification","90-100%","35-55","0","60","N","Fail"
"CCC","2014B","558444","F","London Region","Lower Than A Level","10-20","0-35","0","180","N","Fail"
"CCC","2014B","558471","M","South Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"CCC","2014B","558518","M","South Region","HE Qualification","90-100%","0-35","0","30","N","Pass"
"CCC","2014B","558616","M","North Region","Lower Than A Level","60-70%","0-35","0","30","N","Pass"
"CCC","2014B","558806","M","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","30","N","Withdrawn"
"CCC","2014B","558914","F","North Western Region","A Level or Equivalent","10-20","0-35","0","90","N","Fail"
"CCC","2014B","559157","M","South East Region","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"CCC","2014B","559469","F","North Region","Lower Than A Level","","0-35","0","30","N","Withdrawn"
"CCC","2014B","559706","M","East Midlands Region","Lower Than A Level","60-70%","0-35","0","30","N","Pass"
"CCC","2014B","559770","M","South East Region","HE Qualification","90-100%","35-55","0","60","N","Pass"
"CCC","2014B","559912","M","East Midlands Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"CCC","2014B","559977","M","Yorkshire Region","Lower Than A Level","10-20","0-35","0","60","N","Fail"
